name,region_id,capacity,lon,short_name,station_id,rental_uris,lat,region_name
Baltimore Ave & Van Buren St / Riverdale Park Station,133,17,-76.937349,32402,3c8cebaf-4155-47d8-8272-9d65831f33b8,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.969581,Prince George's County
Baltimore Ave & Jefferson St,133,15,-76.940133,32403,5efd5ecc-a734-4e7b-9142-a500a317df60,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.95548,Prince George's County
Benning Rd & East Capitol St NE / Benning Rd Metro,42,19,-76.93723,31707,0825176c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.889935,"Washington, DC"
Main Line Blvd & E Glebe,40,19,-77.049772,31959,1b02c95b-63f9-41cd-8c0d-90334a29c7ce,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.832431,"Alexandria, VA"
17th & P St NW,42,19,-77.038566,31330,5e828067-2fd6-4168-b150-5409754e734c,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.909858,"Washington, DC"
Rockville Pike & Rose Ave,43,15,-77.115438,32083,b053927b-0761-40d0-a3ff-8a63fa1c7141,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.051022,"Montgomery County, MD (North)"
Convention Center / 7th & M St NW,42,27,-77.02227,31223,0824a4ce-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.905737,"Washington, DC"
14th St Heights / 14th & Crittenden St NW,42,11,-77.032818,31402,0824979f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.947774,"Washington, DC"
S Glebe Rd & Potomac Ave,41,11,-77.0502,31010,08247269-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8426,"Arlington, VA"
Wisconsin Ave & Newark St NW,42,19,-77.072755,31302,0824973c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.934881,"Washington, DC"
4th & E St SW,42,23,-77.017445,31244,082513a4-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.88412,"Washington, DC"
George Mason Blvd & Armstrong St,,12,-77.30718,32279,1874574408754907832,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.841099,
Fleet St & Ritchie Pkwy,43,15,-77.141378,32032,0825b42a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.076331,"Montgomery County, MD (North)"
1st & O St NW,42,15,-77.012365,31519,082619e1-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.908643,"Washington, DC"
Holmes Run Pkwy & N Pickett St,40,15,-77.11893,31963,fe33785a-90bb-40e0-9dce-91968006a5c6,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.814305,"Alexandria, VA"
15th & W St NW,42,19,-77.034449,31125,08264250-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9190185,"Washington, DC"
Founders Row/W Broad St & West St,152,12,-77.183178,32600,37ea9197-6332-4bf7-8940-d3641f288869,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8901554,"Falls Church, VA"
17th & K St NW / Farragut Square,42,39,-77.038322,31233,0824c80d-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902061,"Washington, DC"
Oxon Hill Park & Ride,133,15,-77.00103,32407,ccd82461-11b7-4553-b70b-6cb7e5e4f8c2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.798749,Prince George's County
11th & Park Rd NW,42,19,-77.02824711799622,31651,1e19ca16-ec12-48b9-bbbe-fe878745bb23,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.93132185874559,"Washington, DC"
5th & K St NW,42,23,-77.019181,31600,08247d46-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902734,"Washington, DC"
39th & Calvert St NW / Stoddert,42,19,-77.077271,31306,08251f93-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.922649,"Washington, DC"
Needwood Rd & Eagles Head Ct,43,15,-77.15741,32018,0825962a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.123513,"Montgomery County, MD (North)"
14th St & Marion Barry Ave SE,42,15,-76.985238,31803,08252874-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.866611,"Washington, DC"
Columbia Pike & W&OD Trail ,,17,-77.109609,31981,1959879531637832180,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.856645,
 S Scott St & 12th St,41,8,-77.07721,31949,8d485a67-09d5-4550-8438-f1fa2f463bc2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.863531,"Arlington, VA"
Mississippi Ave & 19th St SE / THEARC,42,19,-76.97557,31814,72b359a7-f70e-4b97-aaf6-2b26f09f19b1,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.84377,"Washington, DC"
Maryland Ave & 17th St NE,42,19,-76.978627,31656,06a14329-dedb-4152-b237-e59afccd8d42,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.901935,"Washington, DC"
Stanton Square SE,42,19,-76.984512,31822,eab74a15-a9dd-4813-a6a9-c445782f6920,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.855004,"Washington, DC"
S Wayne St and 9th St S,41,15,-77.082491,31971,71686e8c-9f47-4a65-8840-c7276be3786e,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.864694,"Arlington, VA"
Lyttonsville Rd & Lyttonsville Pl,44,15,-77.051168,32054,082618a7-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.999679,"Montgomery County, MD (South)"
3rd & N St NE,42,11,-77.002109,31540,197e33c5-30cf-4007-b7a8-b9b1dfd064e3,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.907073,"Washington, DC"
12th St N & N Pierce St,41,11,-77.07592,31051,08254215-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.887659,"Arlington, VA"
4th St & Mississippi Ave SE,42,19,-77.0009,31816,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.836,"Washington, DC"
Greensboro Metro East,104,15,-77.233165204525,32211,082638f2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.920687266851736,"Fairfax, VA"
Norfolk Ave & Fairmont St,44,11,-77.096539,32000,0825802a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.988562,"Montgomery County, MD (South)"
Rhodes St & 16th St N,41,12,-77.079375,31018,0824eea3-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.892164,"Arlington, VA"
14th & D St NW / John A Wilson Building,42,41,-77.031617,31231,0824c69b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.894514,"Washington, DC"
Duke St & Strand (Robinson Terminal),40,11,-77.040293,31933,66fe4efd-f6de-4300-9b35-82e3aea013e5,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.801947,"Alexandria, VA"
Congress Heights Metro,42,15,-76.987823,31806,08251aba-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.844711,"Washington, DC"
Anacostia Park,42,19,-76.983363,31820,5fdaa766-383e-4a92-b1bd-0e71138c6844,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.873308,"Washington, DC"
Maine Ave & 9th St SW,42,15,-77.025236,31646,f33b7c9d-11ff-4059-94e4-4a1206acd7a6,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.88044,"Washington, DC"
MLK & Marion Barry Ave SE,42,11,-76.988039,31802,0824821f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.867373,"Washington, DC"
Carroll & Westmoreland Ave,44,15,-77.01121,32025,0825b10b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.975,"Montgomery County, MD (South)"
Charles Arrington Dr & Manchester Lakes Dr ,,12,-77.150359,32290,1917259365558921792,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.766844,
Potomac Ave & Swann Ave,40,19,-77.047844,31916,0826315d-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.829545,"Alexandria, VA"
Fishers Ln & Rock Creek Mill Rd,43,15,-77.113454,32080,66cac629-904e-4186-8431-44983be40985,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0629,"Montgomery County, MD (North)"
21st St & G st NW,42,19,-77.04691261053085,31328,8429af9f-3adc-4db6-b96a-7fd9c75fe3a3,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.89830173667249,"Washington, DC"
17th & K St NW,42,23,-77.03863,31213,08249345-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90276,"Washington, DC"
S Reynolds St & Edsall Rd,40,15,-77.128908,31967,41b8e956-0341-4752-89a4-659f7b9eabb8,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.809607,"Alexandria, VA"
36th & Calvert St NW / Glover Park,42,15,-77.070334,31304,0824e189-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.922581,"Washington, DC"
Battery Ln & Trolley Trail,44,15,-77.100104,32027,0825b213-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.992375,"Montgomery County, MD (South)"
Potomac Ave & Main Line Blvd,40,19,-77.049265,31910,08261ccf-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.822738,"Alexandria, VA"
Eads St & 15th St S,41,15,-77.053235,31000,082469cc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.859751,"Arlington, VA"
8th & O St NW,42,19,-77.02277,31281,08260549-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90864,"Washington, DC"
Vy Reston Heights,104,11,-77.355299,32236,84223eb6-9964-4bd7-85f0-2b6a316c3ba1,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.949008,"Fairfax, VA"
Potomac Greens Dr & Carpenter Rd,40,15,-77.046121,31922,2085689446619777748,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.831052,"Alexandria, VA"
Southern Ave Metro,133,15,-76.9753,32409,772ca14a-a964-4745-ab93-37cc472d8ff2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.840107,Prince George's County
Thomas Jefferson St NW & Water/K St NW,42,19,-77.060173,31293,0826030a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902826,"Washington, DC"
Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr,104,12,-77.366499,32250,9c8b35b2-fcab-4142-957d-5bb845374685,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.941496,"Fairfax, VA"
N Pershing Dr & N Wayne St,41,9,-77.08596,31065,0825697c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.880705,"Arlington, VA"
Rhode Island & Montana Ave NE,42,15,-76.985957,31526,30c5787e-6fdb-421d-8eaf-32e652dbeae2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.924312,"Washington, DC"
34th St & Minnesota Ave SE,,12,-76.957511,31726,1936548863063266016,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.883843,
3rd St & Riggs Rd NE,42,15,-77.002239,31412,08264325-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.957463,"Washington, DC"
Potomac Ave & 8th St SE,42,15,-76.994468,31635,08259091-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876737,"Washington, DC"
King St Metro South,40,23,-77.060626745224,31048,08253cdb-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.80576284873485,"Alexandria, VA"
Eisenhower Ave & Mill Race Ln,40,15,-77.068952,31082,0825f794-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.801111,"Alexandria, VA"
11th & Clifton St NW,42,19,-77.027122,31136,5205f20c-ded8-4469-bafd-021bc7229295,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.922143,"Washington, DC"
3rd & Underwood St NW,42,19,-77.01626300811768,31413,0826540e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.968935461525916,"Washington, DC"
North Capitol St & F St NW,42,23,-77.009888,31624,0824d140-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897446,"Washington, DC"
Wisconsin Ave & Rodman St NW,42,23,-77.07527697086334,31333,c7402dc0-b498-47b0-8977-2b9d671a62bb,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.939674172021654,"Washington, DC"
East West Hwy & Blair Mill Rd,44,15,-77.02935,32019,08259804-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.990249,"Montgomery County, MD (South)"
Royal St & Wilkes St,40,15,-77.0447,31903,08261bf4-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.799267,"Alexandria, VA"
King St & Peyton St,40,16,-77.055911,31955,8321ef62-caa3-45ea-95b2-4a4a97964625,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.806002,"Alexandria, VA"
4th & College St NW,42,15,-77.01813519001007,31138,60b9672e-7668-431b-801b-affaccb680bb,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.92123296360907,"Washington, DC"
Park Rd & Holmead Pl NW,42,35,-77.0315,31602,08247e59-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9308,"Washington, DC"
Rockville Metro East,43,13,-77.145803,32044,0825e147-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.085394,"Montgomery County, MD (North)"
Crystal Dr & 20th St S,41,17,-77.049232,31002,08246c35-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.856425,"Arlington, VA"
Rosedale Rec Center,42,19,-76.979634,31658,92dd5072-b877-45d6-ba24-c5acbe66733b,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897808,"Washington, DC"
1st & L St NW,42,19,-77.011987,31677,314fc12d-7275-4936-a245-a1febd3c95df,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.903819,"Washington, DC"
Park Run & Onyx Dr,104,11,-77.226644,32229,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.92755,"Fairfax, VA"
Anacostia Metro,42,19,-76.994402,31801,08248172-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.862674,"Washington, DC"
Fenton St & Ellsworth Dr ,44,15,-77.025608,32036,0825b6a9-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.997033,"Montgomery County, MD (South)"
Georgia Ave & Emerson St NW,42,19,-77.027333,31405,082548ce-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.949662,"Washington, DC"
12th & Irving St NE,42,15,-76.990955,31511,0825619c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.928644,"Washington, DC"
18th St & Rhode Island Ave NE,42,15,-76.978924,31510,08255561-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.927095,"Washington, DC"
Jones Branch Dr & Blyton St,104,12,-77.217376,32269,50a19df9-344a-49e6-aeab-f244d9a333c8,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.926973,"Fairfax, VA"
21st St & N Pierce St,41,16,-77.078317,31093,0825ff20-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.898984,"Arlington, VA"
Fort Stanton Rec Center,42,19,-76.97768801437633,31825,7641069c-42a6-4e3e-9769-7df51da6978d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.85736903758752,"Washington, DC"
Van Ness Metro / UDC,42,15,-77.063896,31300,082495aa-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.944551,"Washington, DC"
National Harbor Carousel,133,15,-77.0167,32423,55d3b43f-4ad3-4d65-889a-560ebe6126bf,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.7859,Prince George's County
Massachusetts & Idaho Ave NW,,19,-77.077214,31395,1885353633083910806,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.931349,
7th & K St NE,42,15,-76.995141,31660,3d88e01e-e071-4638-829c-543410cded50,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902594,"Washington, DC"
South Dakota Ave & 33rd St NE,42,15,-76.960696,31539,115f58ec-eddc-40cf-a789-13517d5df2a4,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.921986,"Washington, DC"
6th & H St NE,42,23,-76.998347,31615,0824bc70-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.899972,"Washington, DC"
Anacostia Ave & East Capitol St NE,42,19,-76.96128,31721,5a3453ad-43af-495d-ba1f-e8be6b66e2e8,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.890461,"Washington, DC"
Georgetown Harbor / 30th St NW,42,19,-77.05911666154861,31215,08249be7-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90226780126366,"Washington, DC"
16th & K St NW/BLM Plaza,42,39,-77.035866,31335,1923638474906011698,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902677,"Washington, DC"
17th St & Rhode Island Ave NW,42,19,-77.03862726688385,31210,affeb890-08dc-46d2-9f8a-3eedf4452640,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.906767059408295,"Washington, DC"
11th & M St NW,42,23,-77.027313,31266,0824de05-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9055785,"Washington, DC"
N Howard St & N Imboden St,40,15,-77.105564,31952,5e229707-ae42-42f7-b31d-1a65af253027,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.818509,"Alexandria, VA"
Wheeler Ave & S. Floyd St.,40,12,-77.100796,31927,8e3245e2-f310-4173-9c2d-9ad00587a23c,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.808161,"Alexandria, VA"
Guilford Drive & Rowalt Drive / UMD,133,15,-76.939269,32430,2005163140164225490,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.978008,Prince George's County
25th & S St SE ,,12,-76.970997,31831,1936549598369980886,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.868356,
Wisconsin Ave & Upton St NW,,15,-77.07643,31393,1880134928431421876,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.941808,
8th & East Capitol St NE,42,11,-76.995193,31629,082553a7-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.889988,"Washington, DC"
12th St & Pennsylvania Ave SE,42,19,-76.990121,31644,082642bd-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.882489,"Washington, DC"
Crystal Dr & 27th St S,41,12,-77.051514,31009,08247052-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.848466,"Arlington, VA"
Henry St & Pendleton St,40,17,-77.050276,31046,08253c00-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.811456,"Alexandria, VA"
Langston Blvd & N Monroe St,41,12,-77.104562,31092,0825feb6-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.896456,"Arlington, VA"
Old Meadow Rd & Cathy Ln,,12,-77.21444769950114,31399,1890899920583743818,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.91670270731191,
